log2(PTR):genome_id/sample_id,30016-MG-S1_1,30028-MG-S2_1,30092-MG-S3_1,30094-MG-S4_1,30098-MG-S5_1,30103-MG-S6_1,30108-MG-S7_1,30109-MG-S8_1,30139-MG-S9_1,30145-MG-S10_1,30147-MG-S11_1,30160-MG-S12_1,30161-MG-S13_1,30165-MG-S14_1,30177-MG-S15_1,30186-MG-S16_1,30201-MG-S17_1,30202-MG-S18_1,30207_S5_merged_unique,30208_S6_merged_unique,30212-MG-S19_1,30222-MG-S20_1,30233-MG-S21_1,30245-MG-S22_1,30279-MG-S23_1,30292-MG-S24_1,30294-MG-S25_1,30371-MG-S26_1,30378-MG-S27_1,30413-MG-S28_1,30438-MG-S29_1,30444-MG-S30_1,30468-MG-S31_1,30483-MG-S32_1,30522-MG-S33_1,30526-MG-S34_1,30534-MG-S35_1,30535-MG-S36_1,30537-MG-S37_1,30543-MG-S38_1,30554-MG-S39_1,30557-MG-S40_1,30562-MG-S41_1,30566-MG-S42_1,30577-MG-S43_1,30581-MG-S44_1,30582-MG-S45_1,30592-MG-S46_1,30593-MG-S47_1,30623_S8_merged_unique,30627-MG-S48_1,30628-MG-S49_1,30629-MG-S50_1,30641-MG-S51_1,30652-MG-S52_1,30714-MG-S53_1,30754-MG-S54_1,30809-MG-S58_1,30821-MG-S59_1,30837-MG-S60_1,30863-MG-S61_1,30935-MG-S63_1,30966-MG-S65_1,30974-MG-S66_1,31005-MG-S67_1,31013-MG-S68_1,31015-MG-S69_1,31016-MG-S70_1,31022-MG-S71_1,31033-MG-S73_1,31042-MG-S74_1,31048_S11_merged_unique,31051-MG-S75_1,31056-MG-S76_1,31063-MG-S77_1,31078-MG-S78_1,31080-MG-S79_1,31101-MG-S80_1,31109-MG-S81_1,31134_S16_merged_unique,31155-MG-S82_1,31156-MG-S83_1,31171_S18_merged_unique,31185-MG-S84_1,31238-MG-S85_1,31246_S19_merged_unique,31247-MG-S86_1,31258-MG-S87_1,31359_S13_L001_R1_filtered_unique,31368_S25_L001_R1_filtered_unique,31400-MG-S89_1,31426_S49_L001_R1_filtered_unique,31427_S25_merged_unique,31435-MG-S90_1,31482_S26_L001_R1_filtered_unique,31489_S38_L001_R1_filtered_unique,31492_S62_L001_R1_filtered_unique,31499_S86_L001_R1_filtered_unique,31511_S27_L001_R1_filtered_unique,31521_S51_L001_R1_filtered_unique,31524_S63_L001_R1_filtered_unique,31531_S75_L001_R1_filtered_unique,31534_S87_L001_R1_filtered_unique,31537_S16_L001_R1_filtered_unique,31541_S40_L001_R1_filtered_unique,31545_S76_L001_R1_filtered_unique,31550_S88_L001_R1_filtered_unique,31556_S17_L001_R1_filtered_unique,31564_S41_L001_R1_filtered_unique,31566_S53_L001_R1_filtered_unique,31572_S77_L001_R1_filtered_unique,31573_S89_L001_R1_filtered_unique,31574_S6_L001_R1_filtered_unique,31582_S30_L001_R1_filtered_unique,31597_S66_L001_R1_filtered_unique,31598_S78_L001_R1_filtered_unique,31605_S7_L001_R1_filtered_unique,31607_S19_L001_R1_filtered_unique,31619_S43_L001_R1_filtered_unique,31620_S55_L001_R1_filtered_unique,31631_S79_L001_R1_filtered_unique,31634_S91_L001_R1_filtered_unique,31643_S32_L001_R1_filtered_unique,31679_S29_merged_unique,31705_S31_merged_unique,31725_S31_L001_R1_filtered_unique,31760_S34_merged_unique,31764_S35_merged_unique,31768_S37_merged_unique,31791_S38_merged_unique,31817_S41_merged_unique,31849_S80_L001_R1_filtered_unique,31876_S43_merged_unique,31922_S44_merged_unique,31951_S45_merged_unique
445974.6.patric,0.38914216464269363,0.319755403551751,0.3122572185192286,0.21407918936995643,,,,0.37197643429357624,,,,,,0.12274136660364943,,,,0.4168843581348187,,,,,,0.43749023607891624,0.29406722484489023,,,,0.5986565523201035,0.6049948018452198,0.6136741549002673,0.4772291169309517,0.5174027164923817,0.36216179878897903,0.3547436226047959,0.3652997683598091,,,,0.5542112242446814,,,0.453195898620819,0.39664222735783305,0.40600701494663377,,,0.48924738250332633,0.48576596106914094,,0.18512664870229942,0.5318837077007872,0.42761879156080823,0.5313182449301439,0.4950666703484436,,,0.3997393989482578,,0.17079732320836913,0.42443091614419143,0.42533820929382876,0.45892182097329987,0.2537897005878482,0.311271230468018,0.33559977013229214,0.5607763367718664,0.3277455531940911,,0.30373637639540774,0.3615518321698906,,0.1192087313410258,0.4493794824850496,0.39924775031407994,0.6126400075074928,,0.4234174606201527,0.4048751501971397,0.49503710230934345,0.37260742093308297,,,,0.562009712884864,0.3115389859021477,,,,,,,,0.49068645584626536,,,,,,,,0.6664054541874369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457402.3.patric,,0.5927378883930569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6540175381136802,,,,,,,,,,,,,,,,,,,0.6473288678999406,,,,,,,,,0.656820436022009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5427957609770687,,,,,,
457421.5.patric,,1.7651710938189948,,,,,,0.17225092862380662,,,,1.8709168496464472,,0.18342703121306841,1.7459717196239293,,1.7213002123707202,,,,1.838021478167453,,,,,,1.7543650750821635,,,,,,,,,,,,,,,,,1.7482048575428735,1.7806230282799205,1.732878208117885,,,,,,,,,,1.6925309726883886,,,,,1.880273599925902,1.6762480036054344,,,,,,,,,,,,,1.6388570403525653,1.6050499555978108,,,1.7346345084279702,,,,,,,,,1.6340388210716956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460384.4.patric,,0.6267012181148536,,,,,1.0472555031500757,,,,0.8708058967788801,,,,,,,,,,0.6948905769097959,,,,,,0.5194467767131851,,1.2019918668531082,,,,,,,,,,,,,0.6215692465713677,,,0.5938217517445136,,,0.5247944841689353,,,,,,,,0.5086636308853543,,,,,0.8205564745124103,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6553799724158342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46503.4.patric,,,,,,,,0.37800951578759306,0.1593734786278336,,,0.1768788974983489,,,,,,0.5834269653067626,,,,,0.48187825392965933,0.24681833774571926,,,,,,,,0.3191103227460425,,,,0.33879450986680165,,0.4427406271319768,0.3641094834311033,,,0.09431032796672337,,0.35743577038394847,0.3966276391891432,,,0.41709245768798864,,,,,0.5570715688762449,0.5727417160512995,,0.10236351831985467,,0.5439126248984008,0.4240432829657872,,,0.47270915001451086,,,,,0.3848995479187072,,,,,,0.40432870222735956,0.37256841591657064,,0.39395658832302805,,0.2734319557200916,,,0.28513402265511545,,0.3490550822355327,,,,0.30137059147895157,,,,,,,,0.3082590626854074,,0.43123233986197446,,,,,,,,,,,0.1916783341346624,,,0.22573579305016392,,,,,,,,,,,,,0.42329897265344923,,,,,,,,,,,
469591.4.patric,,,,,,,,,0.8704835811269703,,,0.8682303709402813,,,0.9525532932016734,,0.8071758964102546,0.7661304299878128,0.7054116420409562,,,,,,,,0.8546063908808754,,,,,,,,,,,,,,,0.9081586047226885,,,,,0.8560194081187837,,,,,0.581267912967724,,,0.8262433784161395,0.8974476813277875,,0.6338331164779987,,,,,,,,0.5500640063462294,,,,0.08160015539849726,0.13325674071229,,0.6934435243642075,0.6270941355524118,0.1254629404150485,,,0.6257267854983687,0.011345247727899391,,0.3963244989406015,0.7112580917115442,0.6540464226184514,,0.6041717945321751,,0.7228097920315979,0.01993784864425132,,,,,,0.8218762245722713,,,,,,,,,,,,0.5916039066040222,,,,,,,,,,,,0.2603002029173366,,,,,,0.04876757113772875,,,0.2933967764867097,,,,,,0.7428925063332151,,0.29148867938516004
47770.73.patric,,,,,,,,,0.5850815562051123,,,0.536246899600508,0.4851151161295944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9577516767771542,,,,,,,,,,,,0.5754519817240638,,,,,0.5430721695763919,,,,0.6608317567426099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483215.6.patric,,,,,,,,,,,,,,,,,,0.47111889034024806,,,,,,,,,,,,,,,,,,0.8493942876474918,,0.4787297489352875,,,,,,0.5300430116049134,,,,,,,,,0.5837394669634758,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5898375134588912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537007.6.patric,,,,,,,0.9931349539566161,,,,0.9001106508871753,,,,,,,,,,0.8293027307362725,,,,,,,,0.9651059641538489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1690799219589947,,,0.7821801263311863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553973.6.patric,,,,,,,,,0.3448939059630692,,,0.3994611042437484,,,0.3843629596294908,,0.4094010441495819,,,,,,,,,,0.3892323689631445,,,0.41017349874715014,,,,,,,,,,,,0.29729979199326645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556259.3.patric,,,,,,,,,,,,,,,,,,,,,,,,1.7494446991010484,,,,,,,,,,,,1.4569888936031068,,,,,,,,,,,2.2476574204461164,,,,,,1.586470330673929,2.3883615695257943,,,,,,,,1.869300957845348,,,,,,,,,,,2.184366024385747,,,,,2.3188821883086783,,,1.6268670223913693,,,,,,,,,,,,,1.4157487875774453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565653.4.patric,,,,,,,,0.3831477240433856,,,,,,,,,,,,,,,,,,,,,,,0.39032046179100305,,,0.5079907292715915,,,,,,,,,,,,,,,,,,,,,,,0.6178197528103693,,,,,,,,0.4750438628962372,,,,,,,,,,,,0.4590956938486054,,,,,,,,,,,0.4092074215127556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573.1549.patric,,,,,,,0.900943828718429,,,,,,0.4988698238985245,0.5028814305330923,,0.3489637967359756,,,0.5605226562788129,,0.5276552318276178,0.5667788318014565,0.5470085727276227,,0.3388072498258988,,,0.43105731309632755,,,0.4509359167127333,0.5039877836703781,0.7194814106948512,0.577262494626471,0.6252307671131989,,,0.5758818226823822,,0.5146754994637324,,,,,,0.09473622156833977,,,,,0.2917223239161524,0.5767147778991363,,,,,,,0.4569280173170961,,,,,,0.5438826007897622,,,0.483365589743241,,,,,,,,,0.62434666236009,0.7332925030000778,,0.6197566727119496,,0.4165383894592153,0.36741115533333096,,,,0.09916523230466082,0.6750694713267774,,0.33799288619761936,,,0.6069335740535376,0.8214790997276769,0.31389303221282866,,,,,,,,,,,0.6068888939856032,,0.24498149135392885,,,,,,,0.44354440861362765,0.39432044972403213,0.4824839641426128,,,,0.49487117478739134,,,,,,,,,,,,,,
573.1642.patric,,,,,,,,,,,,,,1.4181122199595355,,3.254759359188759,,,,,,3.1167407569775434,,,,,,3.212610276599504,,,,,,,3.415337501368084,,,,,,,,,,,0.01065207715687657,,,,,0.041571091140638394,,,,,,,,,,,,,,,,,2.7776492629024836,,,,,,,,,,,,,,,,,,,0.000208020062993378,,,,,,,,,,,0.06067626976174491,0.07358423822899303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658088.3.patric,,,,,,,1.094218807698778,,,,,,,,,,,,,,0.8901153987653444,,,,,,,,,0.7633279690303574,0.9367190447691996,0.6682283787532384,0.9411626352387008,0.883853383418541,,,,,,0.863773351030892,,,0.8498945898374158,,,,,,0.9074254006999467,,0.7628733273827113,0.7817541249554741,,,,,0.7314528452633177,,0.8198106257321399,,0.9525118016337836,,,,,0.8934696196348413,0.8729575149882205,,,,,,,0.7031255205149562,,0.9199951634823037,,,0.808067899086337,,,,,,0.9893650700685378,,,,,,,,,0.9974253574603196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665951.3.patric,,,,,,,,,,,,,,,,,,,,,,0.5704093638628477,,,,,,,,0.5571605670320362,,0.4429179350124563,,,,,,0.47457911876236925,,,,,,0.4505702108851637,,,,,,,,,0.4669167196880573,,,,,,0.5689843741476728,,,,,,,0.4450195572385251,,,,,,,,,,,,,,,0.39812979397953085,,,,,,0.4042314633534528,,,,0.39393350234525787,,,0.4165842848485388,,,,,,,,,,,,0.41491573840673507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67827.8.patric,,,,,,,,,,,,,,,,,,,,,,,0.5558142914201738,,,,,,,,0.4014440556236553,,,0.5855210484333988,,,,,,0.6088066771092712,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3829113853019242,,,,,,,,,,,,,,0.41184740621860255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702446.3.patric,,,,,0.4061258312707951,,,1.0581872720846561,0.3946363251538128,,,0.44067837740445587,,0.9956303936984294,0.4637501132873925,,0.4432148370476003,0.49729368530789936,,,1.0655208640011475,,1.0159608963420061,1.1302738891970288,,,0.3978501505151659,,,,,1.0804982344320195,,,0.6612080696033583,,,,1.1178825870764628,,,0.3381633806442164,,,1.3147649947182045,,,1.2852359633196977,1.197597804178368,0.4158989883683586,,0.4388543639075678,,1.3088153933093198,1.0710503590071736,0.33523535296618284,,0.5031571518573544,1.0567981888227345,0.4561326366523397,0.4259647797873506,1.1878045585185923,0.4892836739202884,,,0.5215149549815252,1.1459394774866791,,,,,,0.48779121091147576,0.4764641294137367,,1.108721752487303,,0.3942584910612655,,,0.991002071662842,0.8464740273358278,,,0.3410719819148208,0.40339600127199654,0.4019144465643266,,,,,0.46470340105508123,,1.100692728314655,0.3106354152832175,,0.37970033609539944,,,,,0.32367710753761436,,0.8640098918057432,,0.43920719120075974,,,0.48451605735244563,0.3281409059235146,0.9098337712625669,0.3258100882243997,,,,,,0.8876530833221979,,,,,,0.8831302408828059,,,0.4203787253057362,0.4398322025457845,,0.5079415110100365,,,1.015219845770284,0.6739978664513714,0.8089462314142102
754307.3.patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.399299437487989,,1.7817969202996278,3.367530333611181,,,,,,2.855651806240905,,,3.2974565247084207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.991002235822406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760570.3.patric,,,,,,,1.9651475582367075,,,,1.2432776633776912,,,,,,,,,,1.2753810001132198,,,,,1.5523267681619888,,,0.3350176564087642,,,1.132063147014031,,,,,,,,,,,,,,,,,1.6218358410999003,,,,0.8753967789270316,,,,1.0493924423838228,,0.7729411600209085,,,,,1.119788783087749,1.3507613500321396,,,,,1.1256566816785203,,,,0.8530893170632716,,,0.7500288290622893,,,,,,,,,,,,,,0.6760754350932766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765821.5.patric,,,,,,,,,,,,,,,,,,,,,0.42087961849843275,,,,,,,,,0.6732873572511433,,0.5428474436100524,,,,0.5920499040122298,,,,,,,,,0.7404788626983089,,,0.751575938082106,0.4711484752473941,,,0.6406674577293828,0.644522386161833,0.7724981639373838,,,,,,,,0.7598231492742702,,,,0.24186497950298186,0.737894246816964,,,,,,,,,0.7039713283732657,,,,,0.5214784008657147,,,,,,,,,,,,,0.572222460650087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765821.8.patric,,,,,,,,,,,,0.659673714143732,,,,,,,,,,,,,,,,,,,1.0249170664103153,,0.967526865910629,,,0.7455804794679506,,,,,,,,,0.9915869408934816,,,1.0546361605221852,,,,,,0.9731933271333856,,,,,,,,1.0107267096178612,,,,,0.933176714397302,,,0.7353165790978018,,,,,0.820567526125342,0.9365381935615104,,,0.8497642866466084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871562.3.patric,0.5348074149509379,0.5665825550846314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42750348356946993,,0.7203945511652843,,,0.6873733417220437,0.6397595593048905,,,,,,,,,,,,,,,,0.5577109420277486,,,,,,0.9477482307634069,,,,,,,,,,,,,,,,,,,,,
879309.3.patric,,,,,,,0.8339783004686592,,,,1.2014003200786312,,,,,,,,,,,,,,,,,,1.2351106721796818,,,,,,,,,,,,1.337446002725576,,,,,,,,0.699229581298083,,,,,,,,,,,,0.7278255531940688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8116841698817029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888833.3.patric,,,,,,,,,,,0.18437182613349382,,,,,,,,,,,,,,,,,,0.5378632640125158,,,,,,,,,,,,0.4076444618095594,,,,,,,,,,,,,,,,,,,,,,,2.901184536798925,0.5077089723545772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904306.3.patric,,,,,,,2.1979156557356183,,,,1.7122556907243618,,,,,,,,,,2.1395126329142924,,,,,1.729671483769266,,,,1.8438546626936643,0.2716602475315584,0.8759591936004975,,,,,,,,,,1.6941590289573905,,,1.7296225203524043,,,,2.314167216786577,,,2.1488514088015944,0.9773302797843624,,,,2.007174078439386,0.7215213520956286,0.45111195169394064,,,,,,2.4441343224679803,,,,,0.7799373837504547,,,,2.1355713678279757,0.5313328489753295,,0.5506057599977782,,0.4038528066928985,,1.3374617255581651,,,,,0.6863495194240322,,0.7652275906454737,,,1.7485630040040059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999410.3.patric,,0.4196038543372384,,0.29377610471695503,,,,,,,,,,,,,,,,,0.5883001477504407,,,,,,0.04491546919348023,,,0.5294555376759097,,,0.3065231236610005,0.37732288534511094,,,,,,0.6435316540208824,0.9224897941387606,0.6140212786786312,0.486307770963915,,,0.7452404686471582,0.4301793249423295,,,,0.3579214818061373,,,,,0.42241075721647414,0.49752575907621915,,,0.39434301814521344,0.6490763690105452,,0.8307828271052266,,,0.45240888692289194,0.5848705624883356,,,,,,,,0.2747312113629002,0.5646698113707113,,,0.24874104255217283,,,,,,,0.2468193415510004,,0.44670344335228096,,,0.6630647797598371,,0.4704684226678066,,,,,,,,,,,,,,,,,,,0.2699756035466664,,,,,,,0.5979928222052637,,,,,,,,,,,,,,0.3571564243375101,,
ERS235564_44.hgm,,,,,,,,0.6838143482223208,,,,,,0.6420447769759451,,,,,,,,,0.7101187331544164,,,,,,,,0.7529866006174915,,0.7748226886712608,0.6374334466792525,,,,,,,,,,,,,,,,,,,,,,,,0.6815735210562932,,,,0.8894530451862457,,,,,,,,,,,,,,,,0.732310590589339,,,,,,,,,0.653511628782032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS396406_17.hgm,,,,,,,,,,,,,,,,,,,,,1.1075445985257113,,,,,,,,,,,0.6725301222909797,,,,0.8031538141624806,,,,,,,,,,,,,1.1071415536350504,,,,1.0797410037764978,,,,,,0.6375638479590146,,,,,,,0.5524687218073564,,,,0.6473026518418251,,,,,0.6155391323079695,,,,0.663734795726099,,0.7886171974238179,0.7500016295507044,,,,,,,,,,,,,,,,,,0.6519323950834329,,,,,,0.640547593914353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS396428_22.hgm,,,,,,,,,,,,,,,,,,,,,0.4514467637763697,,,,,,,,,,,,,,,0.44744580778160586,,,,,,,,0.5552280063821492,,,,,0.42080492846122086,,,0.36708088256516597,0.5281352289245661,,,,,,,,,0.52869288042931,,,,,0.47728542198942975,,,,,,,,,0.4798296433608733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36009906994948776
ERS396436_36.hgm,,,,,,,,,0.6072254185413265,,,0.735078293946979,,,,,,,,,1.0101002760991937,,,1.1894963802973133,,,,,,,,0.7600789392360584,,,,0.8845070440138579,,,,,1.144654783685712,,,0.835497365514936,1.0276918309643388,,,1.0905893287078932,0.9371910346223367,,,0.7562059198210713,0.771589149281334,1.1764583632995966,,,1.0723883038327933,,0.8271770748031393,,,1.1342689751719917,,,,,0.9836013180461217,,,,,,,0.9148655552638241,,1.0659349241918443,,,,,0.8930633676450085,0.7369780790414635,,,,,,,,,0.8782247167534201,,,0.8671279055843366,,,,,,,,,,0.7675872006215771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS396486_17.hgm,,,,,0.5961355053384271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029242539689338,,,,,,,,,,,,,,,,,,,,,,,0.6152997502268555,,,,,,,,0.4058445744274493,,,,,,,0.7449016948865697,,,,,0.6128638963909842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS396509_31.hgm,,,,,,,0.8831733416529829,,,,,0.884842366071887,,,,,,0.7005651940661042,,,0.8819440062392259,,,,,,,,,,,,,,,,,,,,,0.8180981199985897,,,,,,,,,,,0.7330464773265244,,,0.909011936073493,,,0.5737557922783058,,,,,,,0.6863935431361349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS473221_34.hgm,,,,,,,,0.21681432803115466,,,,,,,,,,,,,,,,,,,,,,,,0.5737521226246083,,,,,,,0.5498263002151408,,,,,,,,,0.544111620273699,0.5624590803710104,,,,,,,,,,,,,,,,,,0.531942386449119,,,,,,,,,0.6475884764537982,,0.3533368216851793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS473296_9.hgm,,,,,,,,,,,0.6885216316390064,,,,,,,,,,,,,,,,,,0.6054009023862343,0.4068100611599864,,,,,,,,,,0.5920140314021465,,,0.48237841153090694,,,1.0953689220678102,,,0.38295400936474305,,1.1642862683086053,0.45169594406793606,,,0.38852454817225424,,,,0.5082338311884879,,1.149394068517672,0.48514219361774524,,,,0.4731350588139472,0.4894548658363713,0.6321340854076193,,,,,,,,0.4984077722759879,,,,0.6019643131300848,,,,,0.46103103244138016,,,,,,0.4706178388482159,,,,,,,,,,,0.5398170534518411,,,,,,,,,,,,,,,,,,0.4561357284492377,,,,,,,,,0.8104446935364071,,,,,,
ERS473389_10.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9256765973179805,,,,0.884836550333645,,,,,,,,,,,,,,,,0.7377806672560264,,,,,1.0171850442975083,,1.06198800218865,,,,,,,,,,,,,0.7125943772537241,,,,,,,,,,,,,,0.7134247129667516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS473396_18.hgm,,,,,,,,,0.3095455677916864,,,0.34957105635255176,,,0.3987822400639198,,0.54612451857518,,,,,,,,,,0.5037028557455033,,,0.1458878055439037,,,,,,,,,,,,0.5686255559189567,,,,,,,,,,,,,,,,,,,,,,,,0.6475617801031474,,,,,,,,,0.29960060232041574,0.22381594410848346,,,0.23932109978460692,,,,,,0.5190672098206534,,,0.4129929278955089,,,0.3767219691023746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS537181_3.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.420825528285783,,,,0.44912572883287394,,,,,2.204494629813178,,,0.028489029941888573,,,,,,4.114435354605974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS537194_38.hgm,,,,,0.34791849177338924,,,,,,,,,0.3450461791808567,,,,0.5679811428664822,,,,,0.21591142967911736,,,,,,,,,,,,,0.12844208711042782,,,,,,,,0.4487593284472293,,,,,0.35966977427837044,,,0.3683583708411401,,,,,,,0.23063919786873216,,,,,0.4436612405627445,,,,,,,0.34852836721501107,,,,0.3321924769826271,,,,0.27736410881442974,,0.24916120286598228,,,,,,,,,,,,,0.43757571969760395,,,,,,,,,,,,,,,,0.17790826559107034,,,,,,,,,,,,,,,,,,,,,,,,,
ERS537197_59.hgm,,,,,,,,,,,,,,,,,,,,0.6581006295968104,0.5620615822249981,,,,0.35373700771556954,,,,0.7596214775489112,0.5053746531375418,,0.6050719476337855,,,,0.44085935899651196,,0.5968872791837336,,,,,,0.6347681671943455,,,,,0.6472754411181193,,,0.3361642475401707,,,,,,,0.5610964651197847,,,,0.7202813632853665,,,0.3558845806031476,0.28181350260152765,0.5207869505034205,,,,,0.35119155104138344,0.4209634931870932,,0.2699879921155655,,0.18565759063682377,,,0.4361909466372636,,,,0.6824124255881262,,0.39458505877972583,0.5063831727508256,,,,,,,,,,,,0.5199721492613983,0.21026578959997502,,,,,,0.34981175958325905,,,,,,,,,,,,,0.529108764561831,,,,0.3540616226238823,0.2738118635200103,,,,0.37662817538793597,,,,,0.5249315817947897,0.49259287283844405
ERS537219_61.hgm,,,,,,,,,,,,,,,,,,,,,0.8166893275568556,,,,,,,,,,,,0.9404351247605943,,,0.5887137744359524,,,,,,,,,0.9298128870588496,,0.6643903095425295,0.8300859667210547,0.6782738834079116,,,0.5760831121448802,0.6414643760740635,0.847756690626009,,,0.8487153788044249,,,,,0.8922667771265549,,,,,0.8702379666897211,0.5746666226118086,,0.6564046870768048,,,,,0.7938437013737157,0.8593283540251874,,,0.7053259602419759,,0.4481422487799401,,,,1.0507343182527416,,,,,,,,,0.8287909024263735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS537233_63.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7422844291752753,,,,,,,,,,,,,,,,,0.8225329900674176,,,,,,,,,,,,,,,0.5702944723084279,,,,,,0.7049890190624353,,,,,,,0.7033710818849385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
