log2(PTR):genome_id/sample_id,30016-MG-S1_1,30028-MG-S2_1,30092-MG-S3_1,30094-MG-S4_1,30098-MG-S5_1,30103-MG-S6_1,30108-MG-S7_1,30109-MG-S8_1,30139-MG-S9_1,30145-MG-S10_1,30147-MG-S11_1,30160-MG-S12_1,30161-MG-S13_1,30165-MG-S14_1,30177-MG-S15_1,30186-MG-S16_1,30201-MG-S17_1,30202-MG-S18_1,30207_S5_merged_unique,30208_S6_merged_unique,30212-MG-S19_1,30222-MG-S20_1,30233-MG-S21_1,30245-MG-S22_1,30279-MG-S23_1,30292-MG-S24_1,30294-MG-S25_1,30371-MG-S26_1,30378-MG-S27_1,30413-MG-S28_1,30438-MG-S29_1,30444-MG-S30_1,30468-MG-S31_1,30483-MG-S32_1,30522-MG-S33_1,30526-MG-S34_1,30534-MG-S35_1,30535-MG-S36_1,30537-MG-S37_1,30543-MG-S38_1,30554-MG-S39_1,30557-MG-S40_1,30562-MG-S41_1,30566-MG-S42_1,30577-MG-S43_1,30581-MG-S44_1,30582-MG-S45_1,30592-MG-S46_1,30593-MG-S47_1,30623_S8_merged_unique,30627-MG-S48_1,30628-MG-S49_1,30629-MG-S50_1,30641-MG-S51_1,30652-MG-S52_1,30714-MG-S53_1,30754-MG-S54_1,30809-MG-S58_1,30821-MG-S59_1,30837-MG-S60_1,30863-MG-S61_1,30935-MG-S63_1,30966-MG-S65_1,30974-MG-S66_1,31005-MG-S67_1,31013-MG-S68_1,31015-MG-S69_1,31016-MG-S70_1,31022-MG-S71_1,31033-MG-S73_1,31042-MG-S74_1,31048_S11_merged_unique,31051-MG-S75_1,31056-MG-S76_1,31063-MG-S77_1,31078-MG-S78_1,31080-MG-S79_1,31101-MG-S80_1,31109-MG-S81_1,31134_S16_merged_unique,31155-MG-S82_1,31156-MG-S83_1,31171_S18_merged_unique,31185-MG-S84_1,31238-MG-S85_1,31246_S19_merged_unique,31247-MG-S86_1,31258-MG-S87_1,31359_S13_L001_R1_filtered_unique,31368_S25_L001_R1_filtered_unique,31400-MG-S89_1,31426_S49_L001_R1_filtered_unique,31427_S25_merged_unique,31435-MG-S90_1,31482_S26_L001_R1_filtered_unique,31489_S38_L001_R1_filtered_unique,31492_S62_L001_R1_filtered_unique,31499_S86_L001_R1_filtered_unique,31511_S27_L001_R1_filtered_unique,31521_S51_L001_R1_filtered_unique,31524_S63_L001_R1_filtered_unique,31531_S75_L001_R1_filtered_unique,31534_S87_L001_R1_filtered_unique,31537_S16_L001_R1_filtered_unique,31541_S40_L001_R1_filtered_unique,31545_S76_L001_R1_filtered_unique,31550_S88_L001_R1_filtered_unique,31556_S17_L001_R1_filtered_unique,31564_S41_L001_R1_filtered_unique,31566_S53_L001_R1_filtered_unique,31572_S77_L001_R1_filtered_unique,31573_S89_L001_R1_filtered_unique,31574_S6_L001_R1_filtered_unique,31582_S30_L001_R1_filtered_unique,31597_S66_L001_R1_filtered_unique,31598_S78_L001_R1_filtered_unique,31605_S7_L001_R1_filtered_unique,31607_S19_L001_R1_filtered_unique,31619_S43_L001_R1_filtered_unique,31620_S55_L001_R1_filtered_unique,31631_S79_L001_R1_filtered_unique,31634_S91_L001_R1_filtered_unique,31643_S32_L001_R1_filtered_unique,31679_S29_merged_unique,31705_S31_merged_unique,31725_S31_L001_R1_filtered_unique,31760_S34_merged_unique,31764_S35_merged_unique,31768_S37_merged_unique,31791_S38_merged_unique,31817_S41_merged_unique,31849_S80_L001_R1_filtered_unique,31876_S43_merged_unique,31922_S44_merged_unique,31951_S45_merged_unique
ERS537240_18.hgm,,,,,,,,,,,0.9185825823815261,,,,,,,,,,0.7709259426881864,0.6511334833923489,,,,,,,1.138209063913155,,,0.7604270629649016,,,,0.6120421785280695,,,,,0.9021552852113485,,,,,,,,0.8039351034368203,,,,0.7234821359631365,,,0.62399769632385,0.8202340650778072,,0.5444696065188355,,,0.928856907880654,,,,,0.7406183109809117,,,,,,,,,0.6493453379576066,,,,,0.5760636267851398,0.7953331791945925,,,,,,,,,0.5548236846791618,,,0.8152514482599762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7336109344158245,,,,,,,,,,,,
ERS537247_14.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3160221770083002,,,,,,0.5169962129971685,,0.5028286108161735,,,,,,0.4522840855113477,,,,,,,,0.4643541808299155,0.6191926697356909,,,,,,,,,,,,,,,,,,,,,0.5569889691606397,,,,,,,0.4979801426905022,,,,0.5722342571103741,,,,,,,,,,,,,,,,,,,0.5567435288458386,,,,,0.3293369295441217,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608501_23.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9207123620897166,,,0.6219806966977733,,,,,,,,,,,,,,,,,,,,,,,,,0.8974922506596447,,0.5653335405286275,,,,,,,,,0.8110229464988509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608507_35.hgm,,,,,,,,,,,,,,0.8821624998348431,,,,,,,,,,0.6767019022310433,,,,,,0.6917264262398438,,,,,,,,,,,,,,,1.0684198858376202,,,1.0138397272314186,,,,,,,,,,,,,,0.9618657017003095,,,,,0.8419550352973397,,,,,,,0.616609535600259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608512_1.hgm,,,,,,,,,,,,,,,,,,0.5583022662150582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6489845767585205,0.604849743149035,,,,0.6031028248713279,,,,0.5664350321504203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608519_44.hgm,,,,,0.5367663161449211,,,0.5279969041480598,,,,,,0.34943795288322704,,,,,,,,,,0.47354501595075227,,,,,,0.5983212355647397,,0.4839944840661734,,,,0.6660901218532846,,,,,,,,0.5675256823781853,0.5406110826498535,,0.4355364255498868,0.48565481022904977,,,,0.5112285223823531,0.5903956153409637,0.26905541947919803,,,,0.46833863122403574,0.5833186584821047,,,0.49979761669033523,,,,,0.5468820048244223,,,0.5026619527765255,0.3922971899434002,,,,0.48115964306997355,0.5623116914646029,,,0.5169128942723877,,0.5215293556772398,,,,,0.5191178854485692,0.5208566910890118,0.5733223356718328,,,,,,0.6372892043817203,,,,,,,,,,,,,,0.37622920072011856,,,,,,,,,,,,,,,,,,,,0.409179252291452,0.44247121211802587,,,,,,
ERS608530_15.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8222777978032845,,0.838279182553018,0.5877227976623256,,,,,,0.7164300314494181,,,0.6263567304734371,,,,,,,,,,,,,,,,,,,,,,,,,0.592846738702144,,0.7312460477987084,,,,0.7474525185962226,0.6758219156184563,,,,0.6037191202977107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608548_42.hgm,,,,,0.6901775477841938,,,,,,,,,,,,,,,,,,,0.6404028169291898,,,,,,,,,,,,,,,,,,,,,,,0.6747494428789667,,,,,,,,,,,,,,,,,,,,,,,0.6400408571857404,0.6308695495687465,,,,0.6258559024649942,,,,0.6228302390980472,,,,,,,,,0.6105192880882843,,,,,,,,,,,,0.3552854746409885,,,,,,,,,,,,,,,,0.239016437624935,,,,,,,,0.19634245560802413,0.21194308308661208,,,,,,,,,,
ERS608581_67.hgm,,,,,,,0.6050015646175537,,,,0.6486527567737568,,,,,,0.7281547043927937,,,,0.5884168406507828,0.47739074772403034,,,0.42721073232362217,,,,0.5882550202542036,,,0.5765873516291267,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6110422783924222,,,,,,0.43705024735877884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608584_12.hgm,,,,,,,,,,,,,,,,,1.122902640215845,,,,,0.8830885014054591,,,1.303037819005372,,,,,,,,,,,,,,,,,,,,,0.3963073020571034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4865253023427054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERS608606_84.hgm,,,,,,,,,,,,,,,,,,,,,,,,0.6744359681711197,,,,,,,,,,,,0.6906437091860104,,,,,,,,,0.8048376150172256,,,0.7545953271946492,,,,,,0.7676125460667982,,,,,,,,0.6733763700638068,,,,,0.7191370331120074,,,,,,,0.719285187508829,,0.7014835637465147,,,,,0.6973104558539025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS015264_36.hgm,,,,,,,,,0.5074312948864429,,,0.6210012173804117,,,,,0.5586188724282634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6245773808125844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45165811362680824,,,,,,,,,
SRS020328_21.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3596759132370369,,,,,,,,,,0.43911809937232305,,,,,0.3961064176420236,,,,,,,,,,,,,,0.3248441403143008,0.328190772101476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77452690008034,,,,,,,,
SRS043701_7.hgm,,0.9457466558677744,0.9353455040085202,0.6857923287326335,,,0.40758918722432175,,,,0.49869525457025066,0.9312515590146268,,,,,0.7744337223257477,,,,,,,,,,,,0.5734082887755014,0.6220469854930541,,,0.4769872567318437,,,,,,,,,,0.6381056634254413,0.5122577665140868,,,,,0.7433140315658819,,0.28796793926658537,0.639451250591414,0.6264533770415979,,0.8466571631454337,,,,,0.7331683303409786,0.5198602454033693,,,,0.3962041703210806,,,0.5934203009452435,,,,,0.8115260006595921,0.8842535519853961,,,0.5601874578389202,,,,,,,1.2231881218148457,,0.5920377816009275,,,,,0.7329904666525956,,0.49981800930863374,,,,0.5190648139501095,,,,,,,,,,,,,,,,,0.6236035603619715,,,,,,,,,,,,,,,,,,,,,
SRS050026_15.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5334582526218652,,0.5183059792851448,,,,,,0.5749307196789795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44439515298587334,,,,,,,0.501209609235538,0.4647880202044853,,,,,,,,,,,,,,,,,,,,,,0.5564977590929558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS075878_45.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45121759450553217,,,,,,,0.374076574193179,,,0.31630891584826054,,,,0.4542020224116088,,,,,,,,,,,0.4886870365956664,,,,,,,0.5007021449822713,,0.47901452527981486,,,,,,,,,,,,,,,,,,0.4582131480434712,,,,,,,,,,,,,0.46447472795892925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS077502_20.hgm,,,,,,,,,,,,,,,,,,,,,,,,0.6104902050802326,,,,,,,,,,,,0.40111821675332465,,,,,,,,,,,,,,,,,0.7969034290919533,,,,,,,,,0.594420319453157,,,,,,,,,,,,0.16914288913185674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3727765901740435,,,,,,,,,,,,,,,,,0.40195035455513756,,,,,0.44210423485532924,,,,,,,
SRS077552_27.hgm,,,,,,,0.9412914153669701,,,,,,,,,,,,,,0.7617897757313594,,,0.7704727699218118,,,,,,,,,,,,0.5136160124743692,,,,,,,,0.6783742742147659,0.5706989312108578,,,0.6195272672114126,0.5948894766246512,0.6454471673827028,,0.5247792375900215,0.5324488744609914,0.7241638158606352,,,,,0.6220221025534692,,,0.8259927012747086,,,,,0.7312400625023561,,,,,,,,,0.6390858227361915,,,,,0.4417407162698657,,,,0.5403164158158733,,,,,,,,,0.5246449267111006,,,,,,,,,,0.4133170300520315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS098717_4.hgm,,,,,,,,,,,,,,,,,,0.6289932909951069,,,0.33450126490538445,,,,,,,,,,,,,,,0.27879214245380557,,0.40172187093361933,,,,,,0.4039822177923078,,,0.3637810057957483,,0.3845900633269852,,,0.25928481220857963,0.5151810850024637,,,0.3622546342106298,,,,,,,,,,,,,,,,,0.31828688429477286,0.23625900311052186,,,,0.29780159269525563,,,0.27470297937377747,,,,,,0.32306831530083696,,,,,,,,,,0.24968279020759748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1170845_14.hgm,,,,,,,,,,,,,,0.6199071342619485,,,,,,,,,,,,,,,,,,,,,,0.8706992317073395,,0.8439572831451285,,,,,,0.89969246169036,,,,,,,,,0.7555771445082918,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8902044349358624,0.8679275900216851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS142712_3.hgm,,,,0.4054048653502338,,,,,,,,,,,,,,,,,,,,,,,,,0.7952361248891723,,,,,,,,,,,,,,,,,0.5446522539368854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5620770054551923,0.6203636314134595,,,,,,,,,,0.5933208917991064,,,,,,,,,,,,,,,,,0.5216036237482917,,0.4911119883462496,,,,,,,,,,,,,,,,,,,,,,,,
SRS143991_10.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3314675467425771,,0.44406616441448155,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4872797207665871,,,,,0.35561007062902567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3463682040393668,,,,,,,,,,,,,,,,,,,,,0.20670489172035672,,,,,,,,,,
SRS144714_48.hgm,,,,,,,,,,,,,,,,,,0.49944043338450633,,,,,,,,,,,,,1.2885241759794406,,1.2353680762775106,1.2088270942941788,,,,,,,,,1.258275570880206,,,,,,,0.4433422845412471,,,,,,,,,,,,,,,,1.2053345597289074,,,,,,0.36118554300679895,,0.35439644970319756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS146764_26.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6807696148630655,,3.7032258495948183,3.6139979523100574,,,,,,3.4214571565501637,,,3.623808532771697,,,,,,,,,,,,,,,,,,,,,,,3.6625276596794003,,,,,,,,0.10850740412087476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1596798_70.hgm,,,,,,,,,,,,,,0.28129414020610916,,,,0.5366471595617026,,,,,,,,,,,,,,,,,,,,0.35400604610501707,0.44070847532981783,,,,,0.30642211224922233,,,0.21972439094693516,0.4042987053751862,,,,,,0.3538884633089977,,,,,0.2904937201305953,,,0.4839431723638642,,,,,0.3390171084957501,,,,,,,,,0.44094840190391993,,,,,0.32349926862007516,,,,,,,,,,,,,0.5318115611938642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1596798_81.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6539007595564397,,,0.8508832423926824,,,,,0.6514816153947228,0.8478154153434744,,,0.7131550565055408,,,0.646746661502963,,,,,,,,,,0.9536923522042434,1.0684215894999896,,,,0.6815341073687894,0.946254091636793,,,,0.3776371286690462,,,,0.44557628081450495,0.9307774105794229,,,,,0.5937012078229623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1596800_42.hgm,,,,,,,,0.7068201902891099,,,,,,0.5689178422887884,,,,1.0337068915696221,,,,,0.7968551313394411,,,,,,,,,,,,,,,0.8033070092074938,,,,,,0.8283620422981643,,,,,,,,0.8473059575263556,0.8604738174978095,,,,,,0.8021626839556706,,,,1.0654758701277183,,,0.913780513276252,,,,,,,,0.7496248041219671,,,,,,,0.7635284936484434,0.5368537053893679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1596849_88.hgm,,,,,,,,,,,,,,,,,,0.563820998304869,,,,,,,,,,,,,,,,,,,,,,,0.7879502187300699,,,,,,,,,,,,,,,,0.7983636188767107,,,,,,,,,,,,,,,0.6848962357591677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4875090182375053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1719567_3.hgm,,,,,,,1.246182880694627,,,,,0.7319375577334444,,,,,,0.9351836653357462,,1.0169988541241606,0.7597734323461705,,,1.1055212854451162,,,,,1.3243552033332824,0.8517357310221166,1.2350380667341936,0.9299048003417697,1.217806669471824,1.0562503803557914,,0.8439518171915241,,,,0.9413801617279235,,1.1912608753985776,0.9346832660016775,,1.1541379194203372,0.7199502360164001,,0.9974140375962064,0.7135382501224764,,1.004667584092309,0.7388079426834248,0.693797809480845,1.118770082342253,,0.8589206301506918,0.925524297948613,0.8330736201029227,0.9272975095284289,,0.9623862970061311,1.1269188099704293,,,,0.8715131824506881,1.0993214009379808,0.9675027720278205,,0.9329381416747818,0.9165221091188299,,,,0.8962498325468781,1.1164759934476063,,0.7898703177896034,0.9670761990702705,,0.7958235444208356,,,,1.1865126767225738,,,,,,1.118662526588282,,,0.989206249385541,,,,,,,,1.0593377319681514,,,,0.8444511544521734,,,,,,,,,,,,,1.0400203465144684,,,,,,,,,1.101691991693418,,,,,,,
SRS1735447_14.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41611759061177933,,,,,,,,0.3879555175667262,,,0.3324979079794213,,,,,,0.5082174740804067,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2656646600361114,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20147575881577706,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS1735557_8.hgm,,,,,,,,,,,,,,,,,,,0.2655751844373921,,,,,0.4401584334923325,,,,,,0.2277561766909293,,,,,,0.4653595408279686,,0.4095593410407776,0.41836051408180913,,,,,0.5359387833045925,0.4472241174066482,,0.4005850835650914,0.3048350740468301,0.2843150374138586,,,0.29740934832066634,0.4880688099903728,0.5532820795083622,,,,0.23043122881005956,0.37943346094981256,,,0.4938574629155353,,,,,0.4617133090210178,,,,,,,0.3361210821788269,,0.43274352592760995,,,,,0.4538936993017596,0.41861349077790866,,,,,,,,,,,,,0.31651483737923247,,,,,,,,,,,,,,,,,0.29341505624959835,,,,,,,,,,,,,,,0.33472439572380414,,0.41008878902529533,,,,,,
SRS1735679_4.hgm,,,,,,,,,,,,,,,,,,0.47544924458057036,,,,,,0.719921064694716,,,,,,,,,,,,0.5947738205284503,,0.5220509300833396,0.7636932694420124,,,,,0.5133062346120939,0.6422040599211254,,,0.6107569471887482,,,,0.4162336943454297,0.5640121696052014,0.7054840173303715,0.5629564353842612,,,0.49748540535403185,,0.5802340365699444,,0.602421632549126,0.6702800553057213,,,,0.5663750212462868,,,,,,0.5133919910021184,0.39315941543208033,,0.5575838288257854,,0.47639650868168165,,,0.45545580661742796,0.34441832687883067,,,,,0.5390370452735753,,,,,0.7025203000820908,,0.6126716417225242,0.4394337357206507,,0.5127290378869577,,,,,,,,,0.7089245667072346,,,0.553039501474974,0.35265936387475827,0.5500980364540365,0.43504730825694593,,,,,,0.568755407491457,,0.620196522084502,,,,,,,,0.6317757734118198,,0.5390961511468277,,,,0.6124335857077254,0.5531547675646074
SRS255124_22.hgm,,,,,,,,,,,,,,,,,,,,,,,,0.6004839960778067,,,,,,,,,,,,,,,0.4926934513517839,,,,,,0.7032382895334306,,,0.7193875042631769,,,,,,0.796499517819828,,,,,,,,0.7346405014491406,,,,0.7547308703095895,0.6889482181205863,,,,,,,,,0.7219674365908543,,,,,,,,,0.6717101900080756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS255876_1.hgm,,,,,0.31216960443537667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5436018068506558,,,,,,,,,,,,,,,0.31757517658081635,,,,,0.26651784335454914,,,,,,,,,0.23324413169936561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS259497_2.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423346639750834,,,,,,,,,,0.6400048386744449,,,,,,,,,,0.5400937740028994,,,,0.6467949779169208,,,,,,,,,,0.5117461513911093,,,,,,,,0.511973057170289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS259526_22.hgm,,,,,,,0.7684353747491275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8025695655009625,,,,,,,,,,,,,,,,,,,,,0.8188818987811087,,,,,0.8668648164554387,,,,0.8769608752012651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS283234_19.hgm,,,,,,,,,0.286259166666746,,,0.30743284312967445,,,0.42198379280635984,,0.3518512199413978,,,,,,,,,,0.3539483401341107,,,,,,,,,,,,,,,0.3196565706796463,,,,,,,,,,,,,,0.292407304973433,,,,0.30933711279766996,,,0.39362352519983046,0.30358838174030794,,,,,,0.37582749915048597,0.3166072054638813,,0.37109318885436954,,0.32444616168471646,,,0.2818380003732805,0.34661088029832,,,0.37093488716346357,,,,0.2594313222410799,0.274241984595649,0.3851704515973545,,,,,,,0.17548818984051878,,0.2010200424192363,,,,,,,,,,,,,0.2836960961542932,,,,,,0.24040014648395125,,,,,,,,0.22511514233469312,0.3392269015278542,,,,,0.29827774337329693,,,,,0.27296967895915664
SRS294899_22.hgm,,,,,,,,,,,,,,,,,,,,,,,,0.8787795306240541,,,,,,,,,,,,0.7800808570002483,,,,,,,,0.9405070683630196,0.915546630332005,,,0.8941331908205953,,,,,0.9753412904798354,0.9542348501713993,,,,,,,,0.9296265994450509,,,,,0.8628959701235119,,,,,,,0.9487648554188196,,0.858629363263213,,,,,0.7896716768447117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS294993_6.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0544301449031577,,0.8726978955952629,0.9617459446711356,,,,,,,,,0.9656683587865569,,,,,,,,,,,,,,,,,0.44470829661481676,,,,,,1.0752608151018137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS295010_88.hgm,,,,0.44629320352473983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5673718879903593,,,,,,,,,,,,,,0.643226023191616,,0.4909676232695375,,,,0.681815020024854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS295012_18.hgm,,0.5851322121693229,,,,,,,,,,,,,,,,,,,0.668338257747416,,,0.5470604538073521,,,0.6257075343965572,,,,,,,,,,,,,,,0.7731568558938973,,,,0.5685310241497248,,0.6450149383810153,,,0.5618682761277106,,,,,0.5655926533629154,,,,,0.7131032400585147,,,,,0.5428239714479873,,0.5812615806532966,,,,,,,0.45580554057833705,0.605644466125333,,,0.47651988099788156,,,,,,0.5684701717270906,,,0.6291160013819705,,,0.5777960648820726,,,0.7638248410564767,,,,,,,,,,,,,,,,,,0.6597596588249168,,,,,,,,,,,,,,,,,,,,,,,
SRS311548_12.hgm,0.3122823003013075,0.569229028521815,,0.40822165951502276,0.351666459521311,,,0.4170035654321887,0.4899601001504834,,0.4484897793683004,0.4764587556634776,0.40455684727845864,0.4624021837308937,0.4622412514659148,,,0.6419754832247505,,,0.5503278915436428,,0.4133397990111005,0.517229769000332,0.40851127169973317,,0.4922555371837304,,0.7417481662287833,0.4464025102988937,0.5223945900655073,,0.49008638708518987,0.39314583037923706,,,,,0.4545107531812663,0.653892733927739,0.5766710527675796,,0.5495832886223766,,0.5337918455968599,0.4839639075215584,0.38118957189723046,0.5317842609624022,0.63529103777929,,0.5297987979669821,,,0.7405714033208571,,,0.5299783865298596,,0.5315406675653825,0.4306717953419129,0.5287985166763705,0.5500839558436449,0.6976744729011074,,,0.4938534143986102,0.6061588586985498,0.4079966387790917,,0.6009566857359059,0.38395064441935944,,0.40826860657901487,,0.41167177273615596,0.5386025960733936,0.3545643823581652,0.8225374159218577,0.6010779713386303,,,,0.368096593313656,,0.6261217399991292,,0.41776259128282806,,,,0.31967616884008365,,,0.735041109544881,,,,,,,,0.4149584537143658,,,,,,,,,,,,,,,,,,,,,0.4834934277212359,,,,,,0.6325355227764266,,,,,,
SRS344843_4.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0145086131227192,,,,,,,,,,,,,,,,,,,1.0138540190448713,,,0.801635315274243,,,,,,,,,1.2319346482325275,,,,,,,,,,,,,,0.693651501877905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS372948_2.hgm,,,,,,,,,0.4765449476675224,,,0.5671326522202179,,,0.6857577808137593,,0.7900868444608674,,,,0.7663406070076587,,,0.639325422495415,,,0.746357455449622,,,,,,,,,,,,,,,0.7740179479462268,,,0.6097128059519165,0.7458820515447414,,0.5484972025083433,,,0.8574105150245759,,,,,0.6521534621584194,,,,,0.944491425681785,0.6379978423943172,,,,0.6749895446012661,0.6474117486473695,0.8439268316064806,,,,,0.5217371634326722,,0.37593008986456616,0.7379172866646687,,0.5945195453345931,0.5426012776996325,,,,,,0.5578353316045189,,0.6572026497529294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS373047_12.hgm,,,,,,,,0.581981283685043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8340083481394612,,,,,,,,,,,,,,,,,,0.3779009754191322,,,,,,,,,,,,,,,0.5167669783004475,,,0.6444051931739672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS373206_4.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3808780189398704,,0.4160360414542021,,,,,,,,,,,,,0.5141296702231757,,,,,0.460459198461326,,,,,,,,,0.45554712278992504,,,,,,,,0.35483144746114026,,,,,,,,,0.28343673011103176,,0.41612267575367906,,,,,,,,,,,,0.5740753506849193,,,,,,0.32962858495006325,,,,,,0.26164324601762173,,,,,
SRS475698_92.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0047546696140748,,1.0212643161729351,0.9731660265569734,,,,,,0.9668780458927777,,,1.0481815680806852,,,,,,,,,,,,,,,,,,,,,,,0.9975496270927856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS476024_18.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8581528172917268,,,,,,,,,,,,,1.0272649982946538,,,,0.7304753961401159,,,,,,,,,,,,,0.6584711919994374,,,,,,0.6902399130591115,,,,,,,,,0.8422187369634357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS476328_22.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6714221834611945,,0.6227928901668288,0.6670801266965535,,,,,,,,,0.58089952526486,,,,,,,,,,,,,,,,,,,,,,,0.5201827264000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
